Route,Departing_Port,Arriving_Port,Airline,Date,Sectors_Scheduled,Sectors_Flown,Cancellations,Departures_On_Time,Arrivals_On_Time,Departures_Delayed,Arrivals_Delayed,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month,lat0,long0,lat1,long1
Melbourne-Perth,Melbourne,Perth,All Airlines,Feb-23,391.0,386,5.0,261.0,272.0,125.0,114.0,133293,909,85.4,2706,360690858,422412012,156102,2023,2,-38.039,144.469,-31.961,115.868
Melbourne-Sydney,Melbourne,Sydney,Jetstar,Feb-23,358.0,297,61.0,141.0,148.0,156.0,149.0,573180,4112,79.6,706,406264134,510631764,720684,2023,2,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,Qantas,Feb-23,807.0,715,92.0,544.0,482.0,171.0,233.0,573180,4112,79.6,706,406264134,510631764,720684,2023,2,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,Rex Airlines,Feb-23,169.0,164,5.0,148.0,144.0,16.0,20.0,573180,4112,79.6,706,406264134,510631764,720684,2023,2,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,Virgin Australia,Feb-23,744.0,676,68.0,526.0,457.0,150.0,219.0,573180,4112,79.6,706,406264134,510631764,720684,2023,2,-38.039,144.469,-33.924,150.988
Melbourne-Sydney,Melbourne,Sydney,All Airlines,Feb-23,2078.0,1852,226.0,1359.0,1231.0,493.0,621.0,573180,4112,79.6,706,406264134,510631764,720684,2023,2,-38.039,144.469,-33.924,150.988
Perth-Sydney,Perth,Sydney,Jetstar,Feb-23,38.0,36,2.0,12.0,19.0,24.0,17.0,111718,705,84.8,3284,366881912,432404280,131670,2023,2,-31.961,115.868,-33.924,150.988
Perth-Sydney,Perth,Sydney,Qantas,Feb-23,185.0,183,2.0,128.0,120.0,55.0,63.0,111718,705,84.8,3284,366881912,432404280,131670,2023,2,-31.961,115.868,-33.924,150.988
Perth-Sydney,Perth,Sydney,Virgin Australia,Feb-23,129.0,123,6.0,78.0,88.0,45.0,35.0,111718,705,84.8,3284,366881912,432404280,131670,2023,2,-31.961,115.868,-33.924,150.988
Perth-Sydney,Perth,Sydney,All Airlines,Feb-23,352.0,342,10.0,218.0,227.0,124.0,115.0,111718,705,84.8,3284,366881912,432404280,131670,2023,2,-31.961,115.868,-33.924,150.988
Darwin-Perth,Darwin,Perth,Qantas,Feb-23,20.0,20,0.0,17.0,19.0,3.0,1.0,10321,88,69.4,2651,27360971,39441578,14878,2023,2,-12.415,130.877,-31.961,115.868
Darwin-Perth,Darwin,Perth,QantasLink,Feb-23,8.0,8,0.0,4.0,5.0,4.0,3.0,10321,88,69.4,2651,27360971,39441578,14878,2023,2,-12.415,130.877,-31.961,115.868
Darwin-Perth,Darwin,Perth,Virgin Australia,Feb-23,8.0,8,0.0,6.0,6.0,2.0,2.0,10321,88,69.4,2651,27360971,39441578,14878,2023,2,-12.415,130.877,-31.961,115.868
Darwin-Perth,Darwin,Perth,Virgin Australia Regional Airlines,Feb-23,8.0,8,0.0,6.0,6.0,2.0,2.0,10321,88,69.4,2651,27360971,39441578,14878,2023,2,-12.415,130.877,-31.961,115.868
Darwin-Perth,Darwin,Perth,All Airlines,Feb-23,44.0,44,0.0,33.0,36.0,11.0,8.0,10321,88,69.4,2651,27360971,39441578,14878,2023,2,-12.415,130.877,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,Qantas,Feb-23,25.0,24,1.0,12.0,16.0,12.0,8.0,26689,284,64.7,538,14358682,22184968,41236,2023,2,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,QantasLink,Feb-23,43.0,42,1.0,31.0,31.0,11.0,11.0,26689,284,64.7,538,14358682,22184968,41236,2023,2,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,Virgin Australia,Feb-23,36.0,36,0.0,25.0,21.0,11.0,15.0,26689,284,64.7,538,14358682,22184968,41236,2023,2,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,Virgin Australia Regional Airlines,Feb-23,36.0,36,0.0,25.0,26.0,11.0,10.0,26689,284,64.7,538,14358682,22184968,41236,2023,2,-30.789,121.462,-31.961,115.868
Kalgoorlie-Perth,Kalgoorlie,Perth,All Airlines,Feb-23,140.0,138,2.0,93.0,94.0,45.0,44.0,26689,284,64.7,538,14358682,22184968,41236,2023,2,-30.789,121.462,-31.961,115.868
Karratha-Perth,Karratha,Perth,Qantas,Feb-23,21.0,19,2.0,17.0,17.0,2.0,2.0,39542,355,68.1,1250,49427500,72556250,58045,2023,2,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,QantasLink,Feb-23,107.0,107,0.0,89.0,85.0,18.0,22.0,39542,355,68.1,1250,49427500,72556250,58045,2023,2,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,Virgin Australia,Feb-23,21.0,21,0.0,21.0,17.0,0.0,4.0,39542,355,68.1,1250,49427500,72556250,58045,2023,2,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,Virgin Australia Regional Airlines,Feb-23,27.0,27,0.0,18.0,18.0,9.0,9.0,39542,355,68.1,1250,49427500,72556250,58045,2023,2,-20.712,116.773,-31.961,115.868
Karratha-Perth,Karratha,Perth,All Airlines,Feb-23,176.0,174,2.0,145.0,137.0,29.0,37.0,39542,355,68.1,1250,49427500,72556250,58045,2023,2,-20.712,116.773,-31.961,115.868
Perth-Newman,Perth,Newman,Qantas,Feb-23,12.0,12,0.0,8.0,8.0,4.0,4.0,28506,303,60.5,1019,29047614,48006109,47111,2023,2,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,QantasLink,Feb-23,89.0,86,3.0,76.0,72.0,10.0,14.0,28506,303,60.5,1019,29047614,48006109,47111,2023,2,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,Virgin Australia,Feb-23,20.0,20,0.0,18.0,16.0,2.0,4.0,28506,303,60.5,1019,29047614,48006109,47111,2023,2,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,Virgin Australia Regional Airlines,Feb-23,32.0,32,0.0,29.0,26.0,3.0,6.0,28506,303,60.5,1019,29047614,48006109,47111,2023,2,-31.961,115.868,-23.418,119.803
Perth-Newman,Perth,Newman,All Airlines,Feb-23,153.0,150,3.0,131.0,122.0,19.0,28.0,28506,303,60.5,1019,29047614,48006109,47111,2023,2,-31.961,115.868,-23.418,119.803
Adelaide-Canberra,Adelaide,Canberra,QantasLink,Feb-23,92.0,92,0.0,88.0,89.0,4.0,3.0,13996,231,54.0,972,13604112,25170912,25896,2023,2,-34.945,138.531,-35.307,149.195
Adelaide-Canberra,Adelaide,Canberra,Virgin Australia,Feb-23,24.0,23,1.0,16.0,17.0,7.0,6.0,13996,231,54.0,972,13604112,25170912,25896,2023,2,-34.945,138.531,-35.307,149.195
Adelaide-Canberra,Adelaide,Canberra,All Airlines,Feb-23,116.0,115,1.0,104.0,106.0,11.0,9.0,13996,231,54.0,972,13604112,25170912,25896,2023,2,-34.945,138.531,-35.307,149.195
Albury-Sydney,Albury,Sydney,QantasLink,Feb-23,89.0,85,4.0,74.0,77.0,11.0,8.0,11348,395,56.3,452,5129296,9118648,20174,2023,2,-36.068,146.958,-33.924,150.988
Albury-Sydney,Albury,Sydney,Rex Airlines,Feb-23,120.0,114,6.0,90.0,86.0,24.0,28.0,11348,395,56.3,452,5129296,9118648,20174,2023,2,-36.068,146.958,-33.924,150.988
Albury-Sydney,Albury,Sydney,All Airlines,Feb-23,209.0,199,10.0,164.0,163.0,35.0,36.0,11348,395,56.3,452,5129296,9118648,20174,2023,2,-36.068,146.958,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,QantasLink,Feb-23,94.0,86,8.0,66.0,66.0,20.0,20.0,7978,317,52.9,382,3047596,5765908,15094,2023,2,-30.528,151.617,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,Rex Airlines,Feb-23,73.0,72,1.0,45.0,37.0,27.0,35.0,7978,317,52.9,382,3047596,5765908,15094,2023,2,-30.528,151.617,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,All Airlines,Feb-23,167.0,158,9.0,111.0,103.0,47.0,55.0,7978,317,52.9,382,3047596,5765908,15094,2023,2,-30.528,151.617,-33.924,150.988
Brisbane-Emerald,Brisbane,Emerald,QantasLink,Feb-23,108.0,106,2.0,94.0,95.0,12.0,11.0,13888,302,69.2,653,9068864,13109628,20076,2023,2,-27.570,153.008,-23.567,148.179
Brisbane-Emerald,Brisbane,Emerald,Virgin Australia,Feb-23,24.0,24,0.0,19.0,20.0,5.0,4.0,13888,302,69.2,653,9068864,13109628,20076,2023,2,-27.570,153.008,-23.567,148.179
Brisbane-Emerald,Brisbane,Emerald,All Airlines,Feb-23,132.0,130,2.0,113.0,115.0,17.0,15.0,13888,302,69.2,653,9068864,13109628,20076,2023,2,-27.570,153.008,-23.567,148.179
Brisbane-Gladstone,Brisbane,Gladstone,QantasLink,Feb-23,131.0,123,8.0,103.0,105.0,20.0,18.0,15093,341,55.7,434,6550362,11757928,27092,2023,2,-27.570,153.008,-23.870,151.223
Brisbane-Gladstone,Brisbane,Gladstone,Virgin Australia,Feb-23,48.0,48,0.0,37.0,36.0,11.0,12.0,15093,341,55.7,434,6550362,11757928,27092,2023,2,-27.570,153.008,-23.870,151.223
Brisbane-Gladstone,Brisbane,Gladstone,All Airlines,Feb-23,179.0,171,8.0,140.0,141.0,31.0,30.0,15093,341,55.7,434,6550362,11757928,27092,2023,2,-27.570,153.008,-23.870,151.223
Brisbane-Rockhampton,Brisbane,Rockhampton,QantasLink,Feb-23,156.0,153,3.0,127.0,131.0,26.0,22.0,36586,571,71.1,518,18951548,26665086,51477,2023,2,-27.570,153.008,-23.382,150.475
Brisbane-Rockhampton,Brisbane,Rockhampton,Virgin Australia,Feb-23,121.0,121,0.0,82.0,58.0,39.0,63.0,36586,571,71.1,518,18951548,26665086,51477,2023,2,-27.570,153.008,-23.382,150.475
Brisbane-Rockhampton,Brisbane,Rockhampton,All Airlines,Feb-23,277.0,274,3.0,209.0,189.0,65.0,85.0,36586,571,71.1,518,18951548,26665086,51477,2023,2,-27.570,153.008,-23.382,150.475
Broome-Perth,Broome,Perth,QantasLink,Feb-23,68.0,66,2.0,53.0,52.0,13.0,14.0,18199,222,60.8,1677,30519723,50189256,29928,2023,2,-17.945,122.232,-31.961,115.868
Broome-Perth,Broome,Perth,Virgin Australia,Feb-23,16.0,13,3.0,7.0,10.0,6.0,3.0,18199,222,60.8,1677,30519723,50189256,29928,2023,2,-17.945,122.232,-31.961,115.868
Broome-Perth,Broome,Perth,Virgin Australia Regional Airlines,Feb-23,29.0,28,1.0,24.0,24.0,4.0,4.0,18199,222,60.8,1677,30519723,50189256,29928,2023,2,-17.945,122.232,-31.961,115.868
Broome-Perth,Broome,Perth,All Airlines,Feb-23,113.0,107,6.0,84.0,86.0,23.0,21.0,18199,222,60.8,1677,30519723,50189256,29928,2023,2,-17.945,122.232,-31.961,115.868
Cairns-Townsville,Cairns,Townsville,QantasLink,Feb-23,128.0,124,4.0,113.0,113.0,11.0,11.0,0,0,0.0,284,0,0,0,2023,2,-16.886,145.755,-19.253,146.765
Cairns-Townsville,Cairns,Townsville,Rex Airlines,Feb-23,12.0,11,1.0,10.0,10.0,1.0,1.0,0,0,0.0,284,0,0,0,2023,2,-16.886,145.755,-19.253,146.765
Cairns-Townsville,Cairns,Townsville,All Airlines,Feb-23,140.0,135,5.0,123.0,123.0,12.0,12.0,0,0,0.0,284,0,0,0,2023,2,-16.886,145.755,-19.253,146.765
Canberra-Sydney,Canberra,Sydney,QantasLink,Feb-23,436.0,381,55.0,278.0,265.0,103.0,116.0,47073,1198,65.5,236,11109228,16962500,71875,2023,2,-35.307,149.195,-33.924,150.988
Canberra-Sydney,Canberra,Sydney,Virgin Australia,Feb-23,236.0,212,24.0,173.0,166.0,39.0,46.0,47073,1198,65.5,236,11109228,16962500,71875,2023,2,-35.307,149.195,-33.924,150.988
Canberra-Sydney,Canberra,Sydney,All Airlines,Feb-23,672.0,593,79.0,451.0,431.0,142.0,162.0,47073,1198,65.5,236,11109228,16962500,71875,2023,2,-35.307,149.195,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,QantasLink,Feb-23,96.0,92,4.0,75.0,81.0,17.0,11.0,12626,431,57.3,310,3914060,6836430,22053,2023,2,-32.217,148.575,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,Rex Airlines,Feb-23,122.0,121,1.0,87.0,76.0,34.0,45.0,12626,431,57.3,310,3914060,6836430,22053,2023,2,-32.217,148.575,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,All Airlines,Feb-23,218.0,213,5.0,162.0,157.0,51.0,56.0,12626,431,57.3,310,3914060,6836430,22053,2023,2,-32.217,148.575,-33.924,150.988
Melbourne-Mildura,Melbourne,Mildura,QantasLink,Feb-23,88.0,85,3.0,63.0,63.0,22.0,22.0,11041,354,74.8,457,5045737,6747605,14765,2023,2,-38.039,144.469,-34.229,142.086
Melbourne-Mildura,Melbourne,Mildura,Rex Airlines,Feb-23,93.0,92,1.0,52.0,48.0,40.0,44.0,11041,354,74.8,457,5045737,6747605,14765,2023,2,-38.039,144.469,-34.229,142.086
Melbourne-Mildura,Melbourne,Mildura,All Airlines,Feb-23,181.0,177,4.0,115.0,111.0,62.0,66.0,11041,354,74.8,457,5045737,6747605,14765,2023,2,-38.039,144.469,-34.229,142.086
Adelaide-Brisbane,Adelaide,Brisbane,Jetstar,Mar-23,32.0,27,5.0,22.0,23.0,5.0,4.0,66933,661,84.9,1622,108565326,127837930,78815,2023,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,Qantas,Mar-23,8.0,8,0.0,7.0,8.0,1.0,0.0,66933,661,84.9,1622,108565326,127837930,78815,2023,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,QantasLink,Mar-23,140.0,138,2.0,95.0,103.0,43.0,35.0,66933,661,84.9,1622,108565326,127837930,78815,2023,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,Virgin Australia,Mar-23,141.0,138,3.0,92.0,99.0,46.0,39.0,66933,661,84.9,1622,108565326,127837930,78815,2023,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,All Airlines,Mar-23,321.0,311,10.0,216.0,233.0,95.0,78.0,66933,661,84.9,1622,108565326,127837930,78815,2023,3,-34.945,138.531,-27.570,153.008
Adelaide-Melbourne,Adelaide,Melbourne,Jetstar,Mar-23,118.0,111,7.0,69.0,73.0,42.0,38.0,200944,1489,83.5,643,129206992,154745666,240662,2023,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Qantas,Mar-23,245.0,235,10.0,182.0,176.0,53.0,59.0,200944,1489,83.5,643,129206992,154745666,240662,2023,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,QantasLink,Mar-23,13.0,13,0.0,12.0,9.0,1.0,4.0,200944,1489,83.5,643,129206992,154745666,240662,2023,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Rex Airlines,Mar-23,58.0,57,1.0,42.0,47.0,15.0,10.0,200944,1489,83.5,643,129206992,154745666,240662,2023,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Virgin Australia,Mar-23,276.0,274,2.0,193.0,194.0,81.0,80.0,200944,1489,83.5,643,129206992,154745666,240662,2023,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,All Airlines,Mar-23,710.0,690,20.0,498.0,499.0,192.0,191.0,200944,1489,83.5,643,129206992,154745666,240662,2023,3,-34.945,138.531,-38.039,144.469
Adelaide-Perth,Adelaide,Perth,Jetstar,Mar-23,27.0,27,0.0,24.0,24.0,3.0,3.0,56802,370,89.4,2120,120420240,134649680,63514,2023,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Qantas,Mar-23,94.0,94,0.0,72.0,79.0,22.0,15.0,56802,370,89.4,2120,120420240,134649680,63514,2023,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Virgin Australia,Mar-23,28.0,28,0.0,14.0,13.0,14.0,15.0,56802,370,89.4,2120,120420240,134649680,63514,2023,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Virgin Australia Regional Airlines,Mar-23,34.0,31,3.0,8.0,10.0,23.0,21.0,56802,370,89.4,2120,120420240,134649680,63514,2023,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,All Airlines,Mar-23,183.0,180,3.0,118.0,126.0,62.0,54.0,56802,370,89.4,2120,120420240,134649680,63514,2023,3,-34.945,138.531,-31.961,115.868
Adelaide-Sydney,Adelaide,Sydney,Jetstar,Mar-23,109.0,94,15.0,54.0,51.0,40.0,43.0,150982,1025,89.2,1167,176195994,197615112,169336,2023,3,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,Qantas,Mar-23,222.0,220,2.0,145.0,160.0,75.0,60.0,150982,1025,89.2,1167,176195994,197615112,169336,2023,3,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,Virgin Australia,Mar-23,164.0,162,2.0,96.0,109.0,66.0,53.0,150982,1025,89.2,1167,176195994,197615112,169336,2023,3,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,All Airlines,Mar-23,495.0,476,19.0,295.0,320.0,181.0,156.0,150982,1025,89.2,1167,176195994,197615112,169336,2023,3,-34.945,138.531,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,Jetstar,Mar-23,75.0,74,1.0,39.0,35.0,35.0,39.0,49016,431,83.2,612,29997792,36052920,58910,2023,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,QantasLink,Mar-23,89.0,86,3.0,61.0,60.0,25.0,26.0,49016,431,83.2,612,29997792,36052920,58910,2023,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,Virgin Australia,Mar-23,55.0,54,1.0,37.0,39.0,17.0,15.0,49016,431,83.2,612,29997792,36052920,58910,2023,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,All Airlines,Mar-23,219.0,214,5.0,137.0,134.0,77.0,80.0,49016,431,83.2,612,29997792,36052920,58910,2023,3,-28.834,153.562,-33.924,150.988
Brisbane-Cairns,Brisbane,Cairns,Jetstar,Mar-23,77.0,74,3.0,41.0,47.0,33.0,27.0,94872,728,89.1,1391,131966952,148085860,106460,2023,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,Qantas,Mar-23,70.0,70,0.0,54.0,57.0,16.0,13.0,94872,728,89.1,1391,131966952,148085860,106460,2023,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,QantasLink,Mar-23,56.0,56,0.0,37.0,45.0,19.0,11.0,94872,728,89.1,1391,131966952,148085860,106460,2023,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,Virgin Australia,Mar-23,133.0,133,0.0,81.0,90.0,52.0,43.0,94872,728,89.1,1391,131966952,148085860,106460,2023,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,All Airlines,Mar-23,336.0,333,3.0,213.0,239.0,120.0,94.0,94872,728,89.1,1391,131966952,148085860,106460,2023,3,-27.570,153.008,-16.886,145.755
Brisbane-Canberra,Brisbane,Canberra,Jetstar,Mar-23,31.0,31,0.0,24.0,24.0,7.0,7.0,52454,589,65.5,956,50146024,76611928,80138,2023,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,Qantas,Mar-23,20.0,18,2.0,16.0,17.0,2.0,1.0,52454,589,65.5,956,50146024,76611928,80138,2023,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,QantasLink,Mar-23,136.0,135,1.0,113.0,108.0,22.0,27.0,52454,589,65.5,956,50146024,76611928,80138,2023,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,Virgin Australia,Mar-23,111.0,109,2.0,80.0,83.0,29.0,26.0,52454,589,65.5,956,50146024,76611928,80138,2023,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,All Airlines,Mar-23,298.0,293,5.0,233.0,232.0,60.0,61.0,52454,589,65.5,956,50146024,76611928,80138,2023,3,-27.570,153.008,-35.307,149.195
Brisbane-Darwin,Brisbane,Darwin,Jetstar,Mar-23,19.0,16,3.0,11.0,13.0,5.0,3.0,24535,235,82.5,2852,69973820,84827036,29743,2023,3,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,QantasLink,Mar-23,35.0,35,0.0,11.0,22.0,24.0,13.0,24535,235,82.5,2852,69973820,84827036,29743,2023,3,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,Virgin Australia,Mar-23,31.0,31,0.0,23.0,27.0,8.0,4.0,24535,235,82.5,2852,69973820,84827036,29743,2023,3,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,All Airlines,Mar-23,85.0,82,3.0,45.0,62.0,37.0,20.0,24535,235,82.5,2852,69973820,84827036,29743,2023,3,-27.570,153.008,-12.415,130.877
Brisbane-Hobart,Brisbane,Hobart,Jetstar,Mar-23,29.0,29,0.0,23.0,26.0,6.0,3.0,26885,203,81.9,1791,48151035,58807485,32835,2023,3,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,QantasLink,Mar-23,23.0,23,0.0,21.0,21.0,2.0,2.0,26885,203,81.9,1791,48151035,58807485,32835,2023,3,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,Virgin Australia,Mar-23,50.0,50,0.0,41.0,41.0,9.0,9.0,26885,203,81.9,1791,48151035,58807485,32835,2023,3,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,All Airlines,Mar-23,102.0,102,0.0,85.0,88.0,17.0,14.0,26885,203,81.9,1791,48151035,58807485,32835,2023,3,-27.570,153.008,-42.836,147.510
Brisbane-Launceston,Brisbane,Launceston,Jetstar,Mar-23,25.0,24,1.0,18.0,18.0,6.0,6.0,14973,100,84.7,1664,24915072,29426176,17684,2023,3,-27.570,153.008,-41.545,147.214
Brisbane-Launceston,Brisbane,Launceston,Virgin Australia,Mar-23,26.0,25,1.0,20.0,19.0,5.0,6.0,14973,100,84.7,1664,24915072,29426176,17684,2023,3,-27.570,153.008,-41.545,147.214
Brisbane-Launceston,Brisbane,Launceston,All Airlines,Mar-23,51.0,49,2.0,38.0,37.0,11.0,12.0,14973,100,84.7,1664,24915072,29426176,17684,2023,3,-27.570,153.008,-41.545,147.214
Brisbane-Mackay,Brisbane,Mackay,Jetstar,Mar-23,31.0,31,0.0,17.0,19.0,14.0,12.0,63550,629,74.1,797,50649350,68393758,85814,2023,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,Qantas,Mar-23,110.0,110,0.0,89.0,94.0,21.0,16.0,63550,629,74.1,797,50649350,68393758,85814,2023,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,QantasLink,Mar-23,11.0,10,1.0,9.0,8.0,1.0,2.0,63550,629,74.1,797,50649350,68393758,85814,2023,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,Virgin Australia,Mar-23,143.0,143,0.0,84.0,81.0,59.0,62.0,63550,629,74.1,797,50649350,68393758,85814,2023,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,All Airlines,Mar-23,295.0,294,1.0,199.0,202.0,95.0,92.0,63550,629,74.1,797,50649350,68393758,85814,2023,3,-27.570,153.008,-21.172,149.180
Brisbane-Melbourne,Brisbane,Melbourne,Jetstar,Mar-23,159.0,142,17.0,86.0,97.0,56.0,45.0,281636,2059,82.8,1381,388939316,469466807,339947,2023,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Qantas,Mar-23,356.0,349,7.0,264.0,258.0,85.0,91.0,281636,2059,82.8,1381,388939316,469466807,339947,2023,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Rex Airlines,Mar-23,64.0,63,1.0,43.0,44.0,20.0,19.0,281636,2059,82.8,1381,388939316,469466807,339947,2023,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Virgin Australia,Mar-23,413.0,403,10.0,280.0,273.0,123.0,130.0,281636,2059,82.8,1381,388939316,469466807,339947,2023,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,All Airlines,Mar-23,992.0,957,35.0,673.0,672.0,284.0,285.0,281636,2059,82.8,1381,388939316,469466807,339947,2023,3,-27.570,153.008,-38.039,144.469
Brisbane-Newcastle,Brisbane,Newcastle,Jetstar,Mar-23,60.0,59,1.0,52.0,54.0,7.0,5.0,44255,542,71.1,614,27172570,38212290,62235,2023,3,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,QantasLink,Mar-23,141.0,127,14.0,98.0,100.0,29.0,27.0,44255,542,71.1,614,27172570,38212290,62235,2023,3,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,Virgin Australia,Mar-23,88.0,85,3.0,52.0,47.0,33.0,38.0,44255,542,71.1,614,27172570,38212290,62235,2023,3,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,All Airlines,Mar-23,289.0,271,18.0,202.0,201.0,69.0,70.0,44255,542,71.1,614,27172570,38212290,62235,2023,3,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Perth,Brisbane,Perth,Jetstar,Mar-23,23.0,23,0.0,15.0,18.0,8.0,5.0,87293,571,88.5,3615,315564195,356605290,98646,2023,3,-27.570,153.008,-31.961,115.868
Brisbane-Perth,Brisbane,Perth,Qantas,Mar-23,146.0,146,0.0,100.0,114.0,46.0,32.0,87293,571,88.5,3615,315564195,356605290,98646,2023,3,-27.570,153.008,-31.961,115.868
Brisbane-Perth,Brisbane,Perth,Virgin Australia,Mar-23,119.0,119,0.0,67.0,85.0,52.0,34.0,87293,571,88.5,3615,315564195,356605290,98646,2023,3,-27.570,153.008,-31.961,115.868
Brisbane-Perth,Brisbane,Perth,All Airlines,Mar-23,288.0,288,0.0,182.0,217.0,106.0,71.0,87293,571,88.5,3615,315564195,356605290,98646,2023,3,-27.570,153.008,-31.961,115.868
Brisbane-Proserpine,Brisbane,Proserpine,Jetstar,Mar-23,31.0,31,0.0,19.0,20.0,12.0,11.0,21569,186,77.9,895,19304255,24778970,27686,2023,3,-27.570,153.008,-20.495,148.552
Brisbane-Proserpine,Brisbane,Proserpine,QantasLink,Mar-23,25.0,25,0.0,24.0,24.0,1.0,1.0,21569,186,77.9,895,19304255,24778970,27686,2023,3,-27.570,153.008,-20.495,148.552
Brisbane-Proserpine,Brisbane,Proserpine,Virgin Australia,Mar-23,37.0,37,0.0,35.0,35.0,2.0,2.0,21569,186,77.9,895,19304255,24778970,27686,2023,3,-27.570,153.008,-20.495,148.552
